id,relation_field_id,model_id,related_field_id,size,create_uid,write_uid,name,complete_name,model,relation,relation_field,ttype,related,state,on_delete,domain,relation_table,column1,column2,depends,currency_field,field_description,help,compute,copied,required,readonly,index,translate,group_expand,selectable,store,sanitize,sanitize_overridable,sanitize_tags,sanitize_attributes,sanitize_style,sanitize_form,strip_style,strip_classes,create_date,write_date,tracking,website_form_blacklisted
2428,,85,,,,,activity_date_deadline,,res.partner,,,date,,base,,,,,,,,"{""en_US"": ""Next Activity Deadline""}",,,f,f,t,f,f,,t,f,,,,,,,,,,,,t
2429,,85,,,,,my_activity_date_deadline,,res.partner,,,date,,base,,,,,,,,"{""en_US"": ""My Activity Deadline""}",,,f,f,t,f,f,,t,f,,,,,,,,,,,,t
2430,,85,,,,,activity_summary,,res.partner,,,char,activity_ids.summary,base,,,,,,,,"{""en_US"": ""Next Activity Summary""}",,,f,f,f,f,f,,t,f,,,,,,,,,,,,t
2431,,85,,,,,activity_exception_decoration,,res.partner,,,selection,,base,,,,,,,,"{""en_US"": ""Activity Exception Decoration""}","{""en_US"": ""Type of the exception activity on record.""}",,f,f,t,f,f,,t,f,,,,,,,,,,,,t
2432,,85,,,,,activity_exception_icon,,res.partner,,,char,,base,,,,,,,,"{""en_US"": ""Icon""}","{""en_US"": ""Icon to indicate an exception activity.""}",,f,f,t,f,f,,f,f,,,,,,,,,,,,t
873,,85,,,,,parent_id,,res.partner,res.partner,,many2one,,base,set null,,,,,,,"{""en_US"": ""Related Company""}",,,t,f,f,t,f,,t,t,,,,,,,,,,,3,t
881,,85,,,,,user_id,,res.partner,res.users,,many2one,,base,set null,,,,,,,"{""en_US"": ""Salesperson""}","{""en_US"": ""The internal user in charge of this contact.""}",,t,f,f,f,f,,t,t,,,,,,,,,,,4,t
2438,,85,,,,,channel_ids,,res.partner,discuss.channel,,many2many,,base,,,discuss_channel_member,partner_id,channel_id,,,"{""en_US"": ""Channels""}",,,f,f,f,f,f,,t,t,,,,,,,,,,,,t
2439,,85,,,,,contact_address_inline,,res.partner,,,char,,base,,,,,,,,"{""en_US"": ""Inlined Complete Address""}",,,f,f,t,f,f,,f,f,,,,,,,,,,,100,t
2440,,85,,,,,starred_message_ids,,res.partner,mail.message,,many2many,,base,,,mail_message_res_partner_starred_rel,res_partner_id,mail_message_id,,,"{""en_US"": ""Starred Message""}",,,t,f,f,f,f,,t,t,,,,,,,,,,,,t
2441,,212,,,,,email,,mail.blacklist.remove,,,char,,base,,,,,,,,"{""en_US"": ""Email""}",,,t,t,t,f,f,,t,t,,,,,,,,,,,,t
2442,,212,,,,,reason,,mail.blacklist.remove,,,char,,base,,,,,,,,"{""en_US"": ""Reason""}",,,t,f,f,f,f,,t,t,,,,,,,,,,,,t
2443,,212,,,,,id,,mail.blacklist.remove,,,integer,,base,,,,,,,,"{""en_US"": ""ID""}",,,t,f,t,f,f,,t,t,,,,,,,,,,,,t
2444,,212,,,,,display_name,,mail.blacklist.remove,,,char,,base,,,,,,,,"{""en_US"": ""Display Name""}",,,f,f,t,f,f,,f,f,,,,,,,,,,,,t
2445,,212,,,,,create_uid,,mail.blacklist.remove,res.users,,many2one,,base,set null,,,,,,,"{""en_US"": ""Created by""}",,,t,f,t,f,f,,t,t,,,,,,,,,,,,t
2446,,212,,,,,create_date,,mail.blacklist.remove,,,datetime,,base,,,,,,,,"{""en_US"": ""Created on""}",,,t,f,t,f,f,,t,t,,,,,,,,,,,,t
2447,,212,,,,,write_uid,,mail.blacklist.remove,res.users,,many2one,,base,set null,,,,,,,"{""en_US"": ""Last Updated by""}",,,t,f,t,f,f,,t,t,,,,,,,,,,,,t
2448,,212,,,,,write_date,,mail.blacklist.remove,,,datetime,,base,,,,,,,,"{""en_US"": ""Last Updated on""}",,,t,f,t,f,f,,t,t,,,,,,,,,,,,t
2449,,213,,,,,lang,,mail.compose.message,,,char,,base,,,,,,,,"{""en_US"": ""Language""}","{""en_US"": ""Optional translation language (ISO code) to select when sending out an email. If not set, the english version will be used. This should usually be a placeholder expression that provides the appropriate language, e.g. {{ object.partner_id.lang }}.""}",,t,f,f,f,f,,t,t,,,,,,,,,,,,t
2450,,213,,,,,render_model,,mail.compose.message,,,char,,base,,,,,,,,"{""en_US"": ""Rendering Model""}",,,f,f,t,f,f,,f,f,,,,,,,,,,,,t
2451,,213,,,,,subject,,mail.compose.message,,,char,,base,,,,,,,,"{""en_US"": ""Subject""}",,,t,f,f,f,f,,t,t,,,,,,,,,,,,t
2452,,213,,,,,body,,mail.compose.message,,,html,,base,,,,,,,,"{""en_US"": ""Contents""}",,,t,f,f,f,f,,t,t,f,f,t,t,t,t,f,f,,,,t
2453,,213,,,,,body_has_template_value,,mail.compose.message,,,boolean,,base,,,,,,,,"{""en_US"": ""Body content is the same as the template""}",,,f,f,t,f,f,,f,f,,,,,,,,,,,,t
2454,,213,,,,,template_id,,mail.compose.message,mail.template,,many2one,,base,set null,,,,,,,"{""en_US"": ""Use template""}",,,t,f,f,f,f,,t,t,,,,,,,,,,,,t
2455,,213,,,,,is_mail_template_editor,,mail.compose.message,,,boolean,,base,,,,,,,,"{""en_US"": ""Is Editor""}",,,f,f,t,f,f,,f,f,,,,,,,,,,,,t
2456,,213,,,,,can_edit_body,,mail.compose.message,,,boolean,,base,,,,,,,,"{""en_US"": ""Can Edit Body""}",,,f,f,t,f,f,,f,f,,,,,,,,,,,,t
2457,,213,,,,,parent_id,,mail.compose.message,mail.message,,many2one,,base,set null,,,,,,,"{""en_US"": ""Parent Message""}",,,t,f,f,f,f,,t,t,,,,,,,,,,,,t
2559,,217,,,,,attachment_ids,,mail.template.preview,ir.attachment,,many2many,,base,,,,,,,,"{""en_US"": ""Attachment""}",,,f,f,t,f,f,,f,f,,,,,,,,,,,,t
2458,,213,,,,,attachment_ids,,mail.compose.message,ir.attachment,,many2many,,base,,,mail_compose_message_ir_attachments_rel,wizard_id,attachment_id,,,"{""en_US"": ""Attachments""}",,,t,f,f,f,f,,t,t,,,,,,,,,,,,t
2459,,213,,,,,email_layout_xmlid,,mail.compose.message,,,char,,base,,,,,,,,"{""en_US"": ""Email Notification Layout""}",,,f,f,f,f,f,,t,t,,,,,,,,,,,,t
2460,,213,,,,,email_add_signature,,mail.compose.message,,,boolean,,base,,,,,,,,"{""en_US"": ""Add signature""}",,,t,f,f,f,f,,t,t,,,,,,,,,,,,t
2461,,213,,,,,email_from,,mail.compose.message,,,char,,base,,,,,,,,"{""en_US"": ""From""}","{""en_US"": ""Email address of the sender. This field is set when no matching partner is found and replaces the author_id field in the chatter.""}",,t,f,f,f,f,,t,t,,,,,,,,,,,,t
2462,,213,,,,,author_id,,mail.compose.message,res.partner,,many2one,,base,set null,,,,,,,"{""en_US"": ""Author""}","{""en_US"": ""Author of the message. If not set, email_from may hold an email address that did not match any partner.""}",,t,f,f,f,f,,t,t,,,,,,,,,,,,t
2463,,213,,,,,composition_mode,,mail.compose.message,,,selection,,base,,,,,,,,"{""en_US"": ""Composition mode""}",,,t,f,f,f,f,,t,t,,,,,,,,,,,,t
2464,,213,,,,,composition_batch,,mail.compose.message,,,boolean,,base,,,,,,,,"{""en_US"": ""Batch composition""}",,,f,f,t,f,f,,f,f,,,,,,,,,,,,t
2465,,213,,,,,model,,mail.compose.message,,,char,,base,,,,,,,,"{""en_US"": ""Related Document Model""}",,,t,f,f,f,f,,t,t,,,,,,,,,,,,t
2466,,213,,,,,model_is_thread,,mail.compose.message,,,boolean,,base,,,,,,,,"{""en_US"": ""Thread-Enabled""}",,,f,f,t,f,f,,f,f,,,,,,,,,,,,t
2467,,213,,,,,res_ids,,mail.compose.message,,,text,,base,,,,,,,,"{""en_US"": ""Related Document IDs""}",,,t,f,f,f,f,,t,t,,,,,,,,,,,,t
2469,,213,,,,,res_domain_user_id,,mail.compose.message,res.users,,many2one,,base,set null,,,,,,,"{""en_US"": ""Responsible""}","{""en_US"": ""Used as context used to evaluate composer domain""}",,t,f,f,f,f,,t,t,,,,,,,,,,,,t
2470,,213,,,,,record_alias_domain_id,,mail.compose.message,mail.alias.domain,,many2one,,base,set null,,,,,,,"{""en_US"": ""Alias Domain""}",,,t,f,f,f,f,,t,t,,,,,,,,,,,,t
2471,,213,,,,,record_company_id,,mail.compose.message,res.company,,many2one,,base,set null,,,,,,,"{""en_US"": ""Company""}",,,t,f,f,f,f,,t,t,,,,,,,,,,,,t
2472,,213,,,,,record_name,,mail.compose.message,,,char,,base,,,,,,,,"{""en_US"": ""Record Name""}",,,t,f,f,f,f,,t,t,,,,,,,,,,,,t
2473,,213,,,,,message_type,,mail.compose.message,,,selection,,base,,,,,,,,"{""en_US"": ""Type""}","{""en_US"": ""Message type: email for email message, notification for system message, comment for other messages such as user replies""}",,t,t,f,f,f,,t,t,,,,,,,,,,,,t
2474,,213,,,,,subtype_id,,mail.compose.message,mail.message.subtype,,many2one,,base,set null,,,,,,,"{""en_US"": ""Subtype""}",,,t,f,f,f,f,,t,t,,,,,,,,,,,,t
2475,,213,,,,,subtype_is_log,,mail.compose.message,,,boolean,,base,,,,,,,,"{""en_US"": ""Is a log""}",,,f,f,t,f,f,,f,f,,,,,,,,,,,,t
2476,,213,,,,,mail_activity_type_id,,mail.compose.message,mail.activity.type,,many2one,,base,set null,,,,,,,"{""en_US"": ""Mail Activity Type""}",,,t,f,f,f,f,,t,t,,,,,,,,,,,,t
2477,,213,,,,,reply_to,,mail.compose.message,,,char,,base,,,,,,,,"{""en_US"": ""Reply To""}","{""en_US"": ""Reply email address. Setting the reply_to bypasses the automatic thread creation.""}",,t,f,f,f,f,,t,t,,,,,,,,,,,,t
2478,,213,,,,,reply_to_force_new,,mail.compose.message,,,boolean,,base,,,,,,,,"{""en_US"": ""Considers answers as new thread""}","{""en_US"": ""Manage answers as new incoming emails instead of replies going to the same thread.""}",,t,f,f,f,f,,t,t,,,,,,,,,,,,t
2479,,213,,,,,reply_to_mode,,mail.compose.message,,,selection,,base,,,,,,,,"{""en_US"": ""Replies""}","{""en_US"": ""Original Discussion: Answers go in the original document discussion thread. \n Another Email Address: Answers go to the email address mentioned in the tracking message-id instead of original document discussion thread. \n This has an impact on the generated message-id.""}",,f,f,f,f,f,,f,f,,,,,,,,,,,,t
2480,,213,,,,,partner_ids,,mail.compose.message,res.partner,,many2many,,base,,,mail_compose_message_res_partner_rel,wizard_id,partner_id,,,"{""en_US"": ""Additional Contacts""}",,,t,f,f,f,f,,t,t,,,,,,,,,,,,t
2481,,213,,,,,auto_delete,,mail.compose.message,,,boolean,,base,,,,,,,,"{""en_US"": ""Delete Emails""}","{""en_US"": ""This option permanently removes any track of email after it's been sent, including from the Technical menu in the Settings, in order to preserve storage space of your Odoo database.""}",,t,f,f,f,f,,t,t,,,,,,,,,,,,t
2482,,213,,,,,auto_delete_keep_log,,mail.compose.message,,,boolean,,base,,,,,,,,"{""en_US"": ""Keep Message Copy""}","{""en_US"": ""Keep a copy of the email content if emails are removed (mass mailing only)""}",,t,f,f,f,f,,t,t,,,,,,,,,,,,t
2483,,213,,,,,force_send,,mail.compose.message,,,boolean,,base,,,,,,,,"{""en_US"": ""Send mailing or notifications directly""}",,,t,f,f,f,f,,t,t,,,,,,,,,,,,t
2484,,213,,,,,mail_server_id,,mail.compose.message,ir.mail_server,,many2one,,base,set null,,,,,,,"{""en_US"": ""Outgoing mail server""}",,,t,f,f,f,f,,t,t,,,,,,,,,,,,t
2485,,213,,,,,scheduled_date,,mail.compose.message,,,char,,base,,,,,,,,"{""en_US"": ""Scheduled Date""}","{""en_US"": ""In comment mode: if set, postpone notifications sending. In mass mail mode: if sent, send emails after that date. This date is considered as being in UTC timezone.""}",,t,f,f,f,f,,t,t,,,,,,,,,,,,t
2486,,213,,,,,use_exclusion_list,,mail.compose.message,,,boolean,,base,,,,,,,,"{""en_US"": ""Check Exclusion List""}",,,t,f,f,f,f,,t,t,,,,,,,,,,,,t
2487,,213,,,,,id,,mail.compose.message,,,integer,,base,,,,,,,,"{""en_US"": ""ID""}",,,t,f,t,f,f,,t,t,,,,,,,,,,,,t
2488,,213,,,,,display_name,,mail.compose.message,,,char,,base,,,,,,,,"{""en_US"": ""Display Name""}",,,f,f,t,f,f,,f,f,,,,,,,,,,,,t
2489,,213,,,,,create_uid,,mail.compose.message,res.users,,many2one,,base,set null,,,,,,,"{""en_US"": ""Created by""}",,,t,f,t,f,f,,t,t,,,,,,,,,,,,t
2490,,213,,,,,create_date,,mail.compose.message,,,datetime,,base,,,,,,,,"{""en_US"": ""Created on""}",,,t,f,t,f,f,,t,t,,,,,,,,,,,,t
2491,,213,,,,,write_uid,,mail.compose.message,res.users,,many2one,,base,set null,,,,,,,"{""en_US"": ""Last Updated by""}",,,t,f,t,f,f,,t,t,,,,,,,,,,,,t
2492,,213,,,,,write_date,,mail.compose.message,,,datetime,,base,,,,,,,,"{""en_US"": ""Last Updated on""}",,,t,f,t,f,f,,t,t,,,,,,,,,,,,t
2493,,214,,,,,res_model_id,,mail.activity.schedule,ir.model,,many2one,,base,cascade,,,,,,,"{""en_US"": ""Applies to""}",,,t,t,f,f,f,,t,t,,,,,,,,,,,,t
2494,,214,,,,,res_model,,mail.activity.schedule,,,char,,base,,,,,,,,"{""en_US"": ""Model""}",,,t,t,t,f,f,,t,t,,,,,,,,,,,,t
2495,,214,,,,,res_ids,,mail.activity.schedule,,,text,,base,,,,,,,,"{""en_US"": ""Document IDs""}",,,f,f,t,f,f,,t,t,,,,,,,,,,,,t
2496,,214,,,,,is_batch_mode,,mail.activity.schedule,,,boolean,,base,,,,,,,,"{""en_US"": ""Use in batch""}",,,f,f,t,f,f,,f,f,,,,,,,,,,,,t
2497,,214,,,,,company_id,,mail.activity.schedule,res.company,,many2one,,base,cascade,,,,,,,"{""en_US"": ""Company""}",,,f,t,t,f,f,,f,f,,,,,,,,,,,,t
2498,,214,,,,,error,,mail.activity.schedule,,,html,,base,,,,,,,,"{""en_US"": ""Error""}",,,f,f,t,f,f,,f,f,t,f,t,t,f,t,f,f,,,,t
2499,,214,,,,,has_error,,mail.activity.schedule,,,boolean,,base,,,,,,,,"{""en_US"": ""Has Error""}",,,f,f,t,f,f,,f,f,,,,,,,,,,,,t
2500,,214,,,,,plan_available_ids,,mail.activity.schedule,mail.activity.plan,,many2many,,base,,,mail_activity_plan_mail_activity_schedule_rel,mail_activity_schedule_id,mail_activity_plan_id,,,"{""en_US"": ""Plan Available""}",,,f,f,t,f,f,,t,t,,,,,,,,,,,,t
2501,,214,,,,,plan_id,,mail.activity.schedule,mail.activity.plan,,many2one,,base,set null,,,,,,,"{""en_US"": ""Plan""}",,,t,f,f,f,f,,t,t,,,,,,,,,,,,t
2502,,214,,,,,plan_has_user_on_demand,,mail.activity.schedule,,,boolean,plan_id.has_user_on_demand,base,,,,,,,,"{""en_US"": ""Has on demand responsible""}",,,f,f,t,f,f,,f,f,,,,,,,,,,,,t
2503,,214,,,,,plan_assignation_summary,,mail.activity.schedule,,,html,plan_id.assignation_summary,base,,,,,,,,"{""en_US"": ""Plan Summary""}",,,f,f,t,f,f,,f,f,t,f,t,t,f,t,f,f,,,,t
2504,,214,,,,,plan_on_demand_user_id,,mail.activity.schedule,res.users,,many2one,,base,set null,,,,,,,"{""en_US"": ""Assigned To""}","{""en_US"": ""Choose assignation for activities with on demand assignation.""}",,t,f,f,f,f,,t,t,,,,,,,,,,,,t
2505,,214,,,,,plan_date_deadline,,mail.activity.schedule,,,date,,base,,,,,,,,"{""en_US"": ""Plan Date""}",,,t,f,f,f,f,,t,t,,,,,,,,,,,,t
2506,,214,,,,,activity_type_id,,mail.activity.schedule,mail.activity.type,,many2one,,base,set null,,,,,,,"{""en_US"": ""Activity Type""}",,,t,f,f,f,f,,t,t,,,,,,,,,,,,t
2507,,214,,,,,activity_category,,mail.activity.schedule,,,selection,activity_type_id.category,base,,,,,,,,"{""en_US"": ""Action""}","{""en_US"": ""Actions may trigger specific behavior like opening calendar view or automatically mark as done when a document is uploaded""}",,f,f,t,f,f,,t,f,,,,,,,,,,,,t
2508,,214,,,,,date_deadline,,mail.activity.schedule,,,date,,base,,,,,,,,"{""en_US"": ""Due Date""}",,,t,f,f,f,f,,t,t,,,,,,,,,,,,t
2509,,214,,,,,summary,,mail.activity.schedule,,,char,,base,,,,,,,,"{""en_US"": ""Summary""}",,,t,f,f,f,f,,t,t,,,,,,,,,,,,t
2510,,214,,,,,note,,mail.activity.schedule,,,html,,base,,,,,,,,"{""en_US"": ""Note""}",,,t,f,f,f,f,,t,t,t,f,t,t,t,t,f,f,,,,t
2511,,214,,,,,activity_user_id,,mail.activity.schedule,res.users,,many2one,,base,set null,,,,,,,"{""en_US"": ""Assigned to""}",,,t,f,f,f,f,,t,t,,,,,,,,,,,,t
2512,,214,,,,,chaining_type,,mail.activity.schedule,,,selection,activity_type_id.chaining_type,base,,,,,,,,"{""en_US"": ""Chaining Type""}",,,f,f,t,f,f,,t,f,,,,,,,,,,,,t
2513,,214,,,,,id,,mail.activity.schedule,,,integer,,base,,,,,,,,"{""en_US"": ""ID""}",,,t,f,t,f,f,,t,t,,,,,,,,,,,,t
2514,,214,,,,,display_name,,mail.activity.schedule,,,char,,base,,,,,,,,"{""en_US"": ""Display Name""}",,,f,f,t,f,f,,f,f,,,,,,,,,,,,t
2516,,214,,,,,create_date,,mail.activity.schedule,,,datetime,,base,,,,,,,,"{""en_US"": ""Created on""}",,,t,f,t,f,f,,t,t,,,,,,,,,,,,t
2517,,214,,,,,write_uid,,mail.activity.schedule,res.users,,many2one,,base,set null,,,,,,,"{""en_US"": ""Last Updated by""}",,,t,f,t,f,f,,t,t,,,,,,,,,,,,t
2518,,214,,,,,write_date,,mail.activity.schedule,,,datetime,,base,,,,,,,,"{""en_US"": ""Last Updated on""}",,,t,f,t,f,f,,t,t,,,,,,,,,,,,t
2519,,215,,,,,mail_message_id,,mail.resend.message,mail.message,,many2one,,base,set null,,,,,,,"{""en_US"": ""Message""}",,,t,f,t,f,f,,t,t,,,,,,,,,,,,t
2520,,215,,,,,partner_ids,,mail.resend.message,mail.resend.partner,resend_wizard_id,one2many,,base,,,,,,,,"{""en_US"": ""Recipients""}",,,f,f,f,f,f,,t,t,,,,,,,,,,,,t
2521,,215,,,,,notification_ids,,mail.resend.message,mail.notification,,many2many,,base,,,mail_notification_mail_resend_message_rel,mail_resend_message_id,mail_notification_id,,,"{""en_US"": ""Notifications""}",,,t,f,t,f,f,,t,t,,,,,,,,,,,,t
2522,,215,,,,,can_cancel,,mail.resend.message,,,boolean,,base,,,,,,,,"{""en_US"": ""Can Cancel""}",,,f,f,t,f,f,,f,f,,,,,,,,,,,,t
2523,,215,,,,,can_resend,,mail.resend.message,,,boolean,,base,,,,,,,,"{""en_US"": ""Can Resend""}",,,f,f,t,f,f,,f,f,,,,,,,,,,,,t
2524,,215,,,,,partner_readonly,,mail.resend.message,,,boolean,,base,,,,,,,,"{""en_US"": ""Partner Readonly""}",,,f,f,t,f,f,,f,f,,,,,,,,,,,,t
2525,,215,,,,,id,,mail.resend.message,,,integer,,base,,,,,,,,"{""en_US"": ""ID""}",,,t,f,t,f,f,,t,t,,,,,,,,,,,,t
2526,,215,,,,,display_name,,mail.resend.message,,,char,,base,,,,,,,,"{""en_US"": ""Display Name""}",,,f,f,t,f,f,,f,f,,,,,,,,,,,,t
2527,,215,,,,,create_uid,,mail.resend.message,res.users,,many2one,,base,set null,,,,,,,"{""en_US"": ""Created by""}",,,t,f,t,f,f,,t,t,,,,,,,,,,,,t
2528,,215,,,,,create_date,,mail.resend.message,,,datetime,,base,,,,,,,,"{""en_US"": ""Created on""}",,,t,f,t,f,f,,t,t,,,,,,,,,,,,t
2529,,215,,,,,write_uid,,mail.resend.message,res.users,,many2one,,base,set null,,,,,,,"{""en_US"": ""Last Updated by""}",,,t,f,t,f,f,,t,t,,,,,,,,,,,,t
2530,,215,,,,,write_date,,mail.resend.message,,,datetime,,base,,,,,,,,"{""en_US"": ""Last Updated on""}",,,t,f,t,f,f,,t,t,,,,,,,,,,,,t
2531,,216,,,,,notification_id,,mail.resend.partner,mail.notification,,many2one,,base,cascade,,,,,,,"{""en_US"": ""Notification""}",,,t,t,f,f,f,,t,t,,,,,,,,,,,,t
2532,,216,,,,,partner_id,,mail.resend.partner,res.partner,,many2one,notification_id.res_partner_id,base,,,,,,,,"{""en_US"": ""Partner""}",,,f,f,t,f,f,,t,f,,,,,,,,,,,,t
2533,,216,,,,,name,,mail.resend.partner,,,char,partner_id.name,base,,,,,,,,"{""en_US"": ""Recipient Name""}",,,f,f,f,f,f,,t,f,,,,,,,,,,,,t
2534,,216,,,,,email,,mail.resend.partner,,,char,partner_id.email,base,,,,,,,,"{""en_US"": ""Email Address""}",,,f,f,f,f,f,,t,f,,,,,,,,,,,,t
2535,,216,,,,,failure_reason,,mail.resend.partner,,,text,notification_id.failure_reason,base,,,,,,,,"{""en_US"": ""Failure Reason""}",,,f,f,t,f,f,,t,f,,,,,,,,,,,,t
2536,,216,,,,,resend,,mail.resend.partner,,,boolean,,base,,,,,,,,"{""en_US"": ""Try Again""}",,,t,f,f,f,f,,t,t,,,,,,,,,,,,t
2537,,216,,,,,resend_wizard_id,,mail.resend.partner,mail.resend.message,,many2one,,base,set null,,,,,,,"{""en_US"": ""Resend wizard""}",,,t,f,f,f,f,,t,t,,,,,,,,,,,,t
2538,,216,,,,,message,,mail.resend.partner,,,char,,base,,,,,,,,"{""en_US"": ""Error message""}",,,t,f,f,f,f,,t,t,,,,,,,,,,,,t
2539,,216,,,,,partner_readonly,,mail.resend.partner,,,boolean,resend_wizard_id.partner_readonly,base,,,,,,,,"{""en_US"": ""Partner Readonly""}",,,f,f,t,f,f,,f,f,,,,,,,,,,,,t
2540,,216,,,,,id,,mail.resend.partner,,,integer,,base,,,,,,,,"{""en_US"": ""ID""}",,,t,f,t,f,f,,t,t,,,,,,,,,,,,t
2541,,216,,,,,display_name,,mail.resend.partner,,,char,,base,,,,,,,,"{""en_US"": ""Display Name""}",,,f,f,t,f,f,,f,f,,,,,,,,,,,,t
2542,,216,,,,,create_uid,,mail.resend.partner,res.users,,many2one,,base,set null,,,,,,,"{""en_US"": ""Created by""}",,,t,f,t,f,f,,t,t,,,,,,,,,,,,t
2543,,216,,,,,create_date,,mail.resend.partner,,,datetime,,base,,,,,,,,"{""en_US"": ""Created on""}",,,t,f,t,f,f,,t,t,,,,,,,,,,,,t
2544,,216,,,,,write_uid,,mail.resend.partner,res.users,,many2one,,base,set null,,,,,,,"{""en_US"": ""Last Updated by""}",,,t,f,t,f,f,,t,t,,,,,,,,,,,,t
2545,,216,,,,,write_date,,mail.resend.partner,,,datetime,,base,,,,,,,,"{""en_US"": ""Last Updated on""}",,,t,f,t,f,f,,t,t,,,,,,,,,,,,t
2546,,217,,,,,mail_template_id,,mail.template.preview,mail.template,,many2one,,base,cascade,,,,,,,"{""en_US"": ""Related Mail Template""}",,,t,t,f,f,f,,t,t,,,,,,,,,,,,t
2547,,217,,,,,model_id,,mail.template.preview,ir.model,,many2one,mail_template_id.model_id,base,,,,,,,,"{""en_US"": ""Targeted model""}",,,f,f,t,f,f,,t,f,,,,,,,,,,,,t
2548,,217,,,,,resource_ref,,mail.template.preview,,,reference,,base,,,,,,,,"{""en_US"": ""Record""}",,,t,f,f,f,f,,t,t,,,,,,,,,,,,t
2549,,217,,,,,lang,,mail.template.preview,,,selection,,base,,,,,,,,"{""en_US"": ""Template Preview Language""}",,,t,f,f,f,f,,t,t,,,,,,,,,,,,t
2550,,217,,,,,no_record,,mail.template.preview,,,boolean,,base,,,,,,,,"{""en_US"": ""No Record""}",,,f,f,t,f,f,,f,f,,,,,,,,,,,,t
2551,,217,,,,,error_msg,,mail.template.preview,,,char,,base,,,,,,,,"{""en_US"": ""Error Message""}",,,f,f,t,f,f,,f,f,,,,,,,,,,,,t
2552,,217,,,,,subject,,mail.template.preview,,,char,,base,,,,,,,,"{""en_US"": ""Subject""}",,,f,f,t,f,f,,f,f,,,,,,,,,,,,t
2553,,217,,,,,email_from,,mail.template.preview,,,char,,base,,,,,,,,"{""en_US"": ""From""}","{""en_US"": ""Sender address""}",,f,f,t,f,f,,f,f,,,,,,,,,,,,t
2554,,217,,,,,email_to,,mail.template.preview,,,char,,base,,,,,,,,"{""en_US"": ""To""}","{""en_US"": ""Comma-separated recipient addresses""}",,f,f,t,f,f,,f,f,,,,,,,,,,,,t
2555,,217,,,,,email_cc,,mail.template.preview,,,char,,base,,,,,,,,"{""en_US"": ""Cc""}","{""en_US"": ""Carbon copy recipients""}",,f,f,t,f,f,,f,f,,,,,,,,,,,,t
2556,,217,,,,,reply_to,,mail.template.preview,,,char,,base,,,,,,,,"{""en_US"": ""Reply-To""}","{""en_US"": ""Preferred response address""}",,f,f,t,f,f,,f,f,,,,,,,,,,,,t
2557,,217,,,,,scheduled_date,,mail.template.preview,,,char,,base,,,,,,,,"{""en_US"": ""Scheduled Date""}","{""en_US"": ""The queue manager will send the email after the date""}",,f,f,t,f,f,,f,f,,,,,,,,,,,,t
2558,,217,,,,,body_html,,mail.template.preview,,,html,,base,,,,,,,,"{""en_US"": ""Body""}",,,f,f,t,f,f,,f,f,f,f,t,t,f,t,f,f,,,,t
2560,,217,,,,,partner_ids,,mail.template.preview,res.partner,,many2many,,base,,,,,,,,"{""en_US"": ""Recipients""}",,,f,f,t,f,f,,f,f,,,,,,,,,,,,t
2561,,217,,,,,id,,mail.template.preview,,,integer,,base,,,,,,,,"{""en_US"": ""ID""}",,,t,f,t,f,f,,t,t,,,,,,,,,,,,t
2562,,217,,,,,display_name,,mail.template.preview,,,char,,base,,,,,,,,"{""en_US"": ""Display Name""}",,,f,f,t,f,f,,f,f,,,,,,,,,,,,t
2563,,217,,,,,create_uid,,mail.template.preview,res.users,,many2one,,base,set null,,,,,,,"{""en_US"": ""Created by""}",,,t,f,t,f,f,,t,t,,,,,,,,,,,,t
2564,,217,,,,,create_date,,mail.template.preview,,,datetime,,base,,,,,,,,"{""en_US"": ""Created on""}",,,t,f,t,f,f,,t,t,,,,,,,,,,,,t
2565,,217,,,,,write_uid,,mail.template.preview,res.users,,many2one,,base,set null,,,,,,,"{""en_US"": ""Last Updated by""}",,,t,f,t,f,f,,t,t,,,,,,,,,,,,t
2566,,217,,,,,write_date,,mail.template.preview,,,datetime,,base,,,,,,,,"{""en_US"": ""Last Updated on""}",,,t,f,t,f,f,,t,t,,,,,,,,,,,,t
2567,,218,,,,,template_ids,,mail.template.reset,mail.template,,many2many,,base,,,mail_template_mail_template_reset_rel,mail_template_reset_id,mail_template_id,,,"{""en_US"": ""Template""}",,,t,f,f,f,f,,t,t,,,,,,,,,,,,t
2568,,218,,,,,id,,mail.template.reset,,,integer,,base,,,,,,,,"{""en_US"": ""ID""}",,,t,f,t,f,f,,t,t,,,,,,,,,,,,t
2569,,218,,,,,display_name,,mail.template.reset,,,char,,base,,,,,,,,"{""en_US"": ""Display Name""}",,,f,f,t,f,f,,f,f,,,,,,,,,,,,t
2570,,218,,,,,create_uid,,mail.template.reset,res.users,,many2one,,base,set null,,,,,,,"{""en_US"": ""Created by""}",,,t,f,t,f,f,,t,t,,,,,,,,,,,,t
2571,,218,,,,,create_date,,mail.template.reset,,,datetime,,base,,,,,,,,"{""en_US"": ""Created on""}",,,t,f,t,f,f,,t,t,,,,,,,,,,,,t
2572,,218,,,,,write_uid,,mail.template.reset,res.users,,many2one,,base,set null,,,,,,,"{""en_US"": ""Last Updated by""}",,,t,f,t,f,f,,t,t,,,,,,,,,,,,t
2573,,218,,,,,write_date,,mail.template.reset,,,datetime,,base,,,,,,,,"{""en_US"": ""Last Updated on""}",,,t,f,t,f,f,,t,t,,,,,,,,,,,,t
